EMPLOYEE_ID,CURRENT_DEPARTMENT,CURRENT_JOB_TITLE,PREVIOUS_DEPARTMENT,PREVIOUS_JOB_TITLE,COURSE,DATE,SKILL
Employee_400,Engineering,FTTH Activation Engineer Senior Team Member,,FTTH Activation Engineer PT,Simulation Skills: This is Your Brain on the Future,2022-04-21T20:10:36.000Z
Employee_396,Commercial Support Department,,,Telesales Support & Development Team Leader,Excel Fundamentals for Data Analysis,2021-11-05T14:58:58.000Z
Employee_85,Engineering,RAN Optimization Engineer Senior Team Member,Engineering,RAN Optimization Engineer,Introduction to Cybersecurity Essentials,2023-09-11T09:01:06.000Z
Employee_401,Enterprise Business,Sales and Government Relation Manager,,Sales & Government Relation Manager,Business English: Management and Leadership,2021-11-22T17:03:17.000Z
Employee_402,,,,Consumer Services Collection Professional,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-03-08T19:06:34.000Z
Employee_179,Commercial Support Department,Work Force Management & Optimization Senior Specialist,Commercial Support Department,Operation Work Force Management Team Leader,Business Writing,2022-01-20T13:36:03.000Z
Employee_403,Consumer Business,POS's Area Senior Division Leader,Consumer Business,POS's Area Manager TL,Foundations of Digital Marketing and E-commerce,2023-08-21T10:29:54.000Z
Employee_337,Engineering,FTTH Activation Engineer Senior Team Member,,FTTH Activation Engineer PT,Data-Driven Decisions with Power BI,2023-09-29T11:32:01.000Z
Employee_40,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,"Speak English Professionally: In Person, Online & On the Phone",2023-07-18T02:37:08.000Z
Employee_257,Consumer Business,Sales Development Account Senior Professional,Consumer Business,Sales Development Account Manager PR,Digital Channel Planning and E-Commerce Strategy,2023-06-18T13:28:42.000Z
Employee_211,Consumer Business,VIP Accounts (Darak) Senior Professional,Consumer Business,VIP Accounts Manager (Darak) PR,Managing Data Analysis,2021-09-01T13:28:18.000Z
Employee_69,Engineering,Network Performance Analyst Professional,Engineering,Network Performance Analyst Team Member,Introduction to Data Analytics,2021-08-30T08:13:33.000Z
Employee_404,Human Resources and Administration,HR Communications and Youth Team Member,Human Resources and Administration,HR Communications and Youth Team Member,Graphic Design,2022-11-18T12:05:30.000Z
Employee_283,Enterprise Business,SMEs/SOHOs Account's Senior Team Member,,SMEs/SOHOs  Account's Manager TM,Public Speaking Skills,2023-11-29T07:41:51.000Z
Employee_221,Engineering,RAN IBS Professional,Engineering,RAN IBS Team Member,"Everyday Excel, Part 1",2022-11-16T08:31:41.000Z
Employee_246,,,Consumer Business,Business Simulation Team Member,Excel Basics for Data Analysis,2022-04-02T15:54:01.000Z
Employee_405,Technology and Digital Innovation,Charging and Billing Planning Engineer Senior Team Member,,CBIO Team Member,Scrum Master Certification: Scrum Methodologies,2023-07-06T05:07:21.000Z
Employee_352,Commercial Support Department,Legal Collection Senior Team Member,Commercial Support Department,Legal Collection Team Member,Presentation skills: Public Speaking Project,2023-09-04T07:21:51.000Z
Employee_406,Commercial Support Department,,Commercial Support Department,Operation Planning and Development Team Leader,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-09-28T21:18:09.000Z
Employee_407,Engineering,RAN Optimization Engineer,Engineering,RAN Optimization Engineer PT,Introduction to Data Analytics,2023-05-24T10:08:48.000Z
Employee_408,Engineering,NOC Shift Senior Team Member,,NOC Operator,Introduction to Data Analytics,2021-10-30T11:18:49.000Z
Employee_9,,,,CVM & Base Management Team Member,Data Visualization and Dashboards with Excel and Cognos,2022-07-12T20:53:06.000Z
Employee_409,Technology and Digital Innovation,Service Desk & Support Manager,,IT Support Expert,Exploratory Data Analysis for Machine Learning,2022-07-21T09:23:53.000Z
Employee_410,Technology and Digital Innovation,Quality Assurance Senior Division Leader,Technology and Digital Innovation,Quality Assurance Team Member,Introduction to the Internet of Things and Embedded Systems,2021-11-07T22:10:09.000Z
Employee_299,Engineering,RAN Planning Senior Division Leader,Engineering,RAN Planning Team Leader,Forecasting Skills: See the Future Before it Happens,2022-05-24T17:30:11.000Z
Employee_27,Enterprise Business,Wholesale Data & International Services Specialist,Enterprise Business,Wholesale Data & International Services Team Member,Digital Transformation,2022-09-09T08:45:07.000Z
Employee_411,Consumer Business,Product Development Senior Specialist,Technology and Digital Innovation,Integration Team Member,Digital Channel Planning and E-Commerce Strategy,2023-11-21T00:32:33.000Z
Employee_412,Commercial Support Department,Customer Intelligence Team Member,Commercial Support Department,Customer Service Advisor / Jerash Call Center PT,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-11-19T18:24:00.000Z
Employee_413,Consumer Business,Distribution Operations Senior Specialist,Consumer Business,Distribution Operations Expert,Personality Types at Work,2022-03-15T21:35:22.000Z
Employee_414,Human Resources and Administration,Administration General Services and Support Division Leader,Human Resources and Administration,Administration Service and Support TM,Getting Started with Power BI Desktop,2021-08-25T10:16:29.000Z
Employee_133,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Professional,Commercial Support Department,Help Desk GSM Professional,Graphic Design,2022-06-13T17:07:20.000Z
Employee_390,"Governance, Risk, and Compliance",Information Security Governance Division Leader,,Information Security Analyst and Administrator ,Better Business Writing in English,2023-12-06T12:36:58.000Z
Employee_415,Technology and Digital Innovation,CRM Development Division Leader,,CRM & Business Analyst Developer,Scrum Master Certification: Scrum Methodologies,2023-07-08T12:41:56.000Z
Employee_416,Technology and Digital Innovation,Database Administration Specialist,,Database Administrator Professional,"Intro to Analytic Thinking, Data Science, and Data Mining",2023-07-17T10:52:32.000Z
Employee_417,,,Engineering,Sites Acquisition Team Member,Negotiation  Fundamentals,2021-08-27T12:05:36.000Z
Employee_418,Engineering,RAN Optimization Engineer PT,,RAN Optimization Intern,Marketing Mix Fundamentals,2023-09-28T09:37:02.000Z
Employee_383,Enterprise Business,Sales Back Office Senior Team Member,Enterprise Business,Sales Back Office TM,General Academic English,2022-09-27T06:15:08.000Z
Employee_419,Consumer Business,Business Simulation Senior Division Leader,Consumer Business,Business Simulation Team Leader ,Managing Data Analysis,2022-03-26T22:32:42.000Z
Employee_34,Engineering,GIS Engineer Team Member,Engineering,GIS Engineer Team Member,Using Python to Access Web Data,2023-01-10T18:08:11.000Z
Employee_420,Human Resources and Administration,Health Insurance Specialist,,Health Insurance  Team Member,Data Science Methodology,2023-05-29T08:05:52.000Z
Employee_83,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2022-12-20T05:52:11.000Z
Employee_353,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Senior Professional,Commercial Support Department,Help Desk GSM Professional,Graphic Design,2022-08-13T15:43:00.000Z
Employee_154,Commercial Support Department,Customer Service Solutions Development Division Leader,Commercial Support Department,Operation Planning and Development Team Member,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-03-14T08:26:11.000Z
Employee_32,Human Resources and Administration,"Diversity, Equity, and inclusion Team Member",,Organizational Development Team Member AT,"Speak English Professionally: In Person, Online & On the Phone",2022-08-29T09:21:57.000Z
Employee_392,,,,DevOps & VAS Engineer,Introduction to Data Analytics,2022-05-30T08:28:48.000Z
Employee_421,Engineering,Business Excellence  Team Member,Engineering,RAN Maintenance Engineer,Python Data Structures,2022-11-22T15:20:16.000Z
Employee_69,Engineering,Network Performance Analyst Professional,Engineering,Network Performance Analyst Team Member,Finance for Non-Financial Professionals,2023-08-22T14:13:23.000Z
Employee_284,Engineering,RAN Optimization Engineer Specialist,Engineering,RAN Optimization Engineer,Teamwork Skills: Communicating Effectively in Groups,2023-07-18T12:57:44.000Z
Employee_195,,,,NOC Engineer,Negotiation  Fundamentals,2021-10-19T21:03:49.000Z
Employee_320,Commercial Support Department,Telesales Division Leader,,Consumer Services Collection Professional,Excel Fundamentals for Data Analysis,2022-07-25T17:59:56.000Z
Employee_422,Engineering,RAN Optimization Specialist,Engineering,RAN Optimization Technician ,Programming for Everybody (Getting Started with Python),2022-11-27T12:55:17.000Z
Employee_423,Engineering,PMO Professional,Engineering,Planning and Transmission Engineer,Introduction to Data Analytics,2021-09-14T22:50:25.000Z
Employee_424,Commercial Support Department,Customer Service Outbound Senior Team Member,Commercial Support Department,Operator TM,Managing Customer Expectations with Jagdish Sheth,2023-06-05T12:43:25.000Z
Employee_425,,Charging & Billing Planning Intern,,,Introduction to Scrum Master Training,2023-08-16T05:41:30.000Z
Employee_99,Consumer Business,Business Simulation Senior Team Member,Commercial Support Department,Help Desk GSM AT,Effective Communication Capstone Project,2022-09-20T20:34:15.000Z
Employee_426,Enterprise Business,Enterprise Business Simulation Specialist,Enterprise Business,Enterprise Presales Projects Team Leader,Conversational English Skills,2022-10-06T16:03:08.000Z
Employee_427,Technology and Digital Innovation,Front End Developer Team Member,Technology and Digital Innovation,Front End Developer Team Member,Getting started with Flutter Development,2023-07-17T12:27:43.000Z
Employee_396,Commercial Support Department,,,Telesales Support & Development Team Leader,Getting Started with Leadership,2023-08-30T03:40:04.000Z
Employee_134,Legal & Regulatory Affairs,Regulatory Affairs Senior Division Leader,Legal & Regulatory Affairs,Regulatory Affairs Team Leader,Digital Transformation,2021-11-02T12:20:14.000Z
Employee_194,Engineering,Transmission Technician Senior Professional,Engineering,Transmission Technician Professional,Negotiation skills: Negotiate and resolve conflict,2021-09-05T13:38:29.000Z
Employee_428,Technology and Digital Innovation,System Administrator Senior Division Leader,,System Administrator Team Leader.-,"Cloud Virtualization, Containers and APIs",2023-09-10T13:35:30.000Z
Employee_166,Commercial Support Department,Delivery & Back Office Support Senior Team Member,Commercial Support Department,Customer Service Advisor AT,Managing Customer Expectations with Jagdish Sheth,2023-07-10T12:00:33.000Z
Employee_148,Engineering,RAN Optimization Engineer Professional,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2023-02-07T18:21:25.000Z
Employee_208,Engineering,RAN Optimization Senior Division Leader,Engineering,RAN Optimization Team Leader,Teamwork Skills: Communicating Effectively in Groups,2023-05-29T10:57:51.000Z
Employee_429,Consumer Business,Back Office Support Senior Professional,Consumer Business,VIP Account's Manager (Darak) TM,Teamwork Skills: Communicating Effectively in Groups,2023-07-12T09:33:55.000Z
Employee_162,Enterprise Business,Network Administrator Senior Team Member,Enterprise Business,Network Administrator TM,Conversational English Skills,2022-09-04T23:33:23.000Z
Employee_430,Consumer Business,CVM Campaigns Management Division Leader,Consumer Business,CVM  Campaigns Management Team Leader,Teamwork Skills: Communicating Effectively in Groups,2023-10-15T14:41:31.000Z
Employee_431,Commercial Support Department,Customer Service Operator Senior Team Member,Commercial Support Department,Operator TM,Managing Customer Expectations with Jagdish Sheth,2023-11-09T20:19:59.000Z
Employee_432,Finance,Accounts Payable Senior Team Member,Finance,Accounts Payable Team Member,Personality Types at Work,2021-11-20T00:32:38.000Z
Employee_433,Finance,Fixed Assets and Inventory Team Member,Commercial Support Department,Customer Service Advisor PT,Data-Driven Decisions with Power BI,2023-09-30T17:04:00.000Z
Employee_284,Engineering,RAN Optimization Engineer Specialist,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2022-12-18T09:30:58.000Z
Employee_71,,,Technology and Digital Innovation,DevOps & Billing Systems Engineer,Cybersecurity Compliance Framework & System Administration,2022-03-03T11:02:31.000Z
Employee_434,Commercial Support Department,,Commercial Support Department,Telesales Team Member PT,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-09-25T18:11:23.000Z
Employee_131,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,English for Effective Business Speaking,2021-12-18T14:28:51.000Z
Employee_435,Technology and Digital Innovation,RPA Developer Team Member,Technology and Digital Innovation,RPA Developer,Building Deep Learning Models with TensorFlow,2022-10-13T19:24:03.000Z
